Origin,Destination,Date,Departure,Arrival,Duration,Changes,Single Price,Return Price,Status,direction,link
CBW,BFD,15092019,20:39,23:18,02:39,2,34.5,34.6,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/150919/0700/dep/150919/1830/dep
CBW,BFD,15092019,21:39,00:18,02:39,2,34.5,34.6,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/150919/0700/dep/150919/1830/dep
BFD,RYE,15092019,07:42,10:46,03:04,3,37.9,38.1,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/150919/0700/dep/150919/1830/dep
BFD,RYE,15092019,08:42,11:46,03:04,3,37.9,38.1,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/150919/0700/dep/150919/1830/dep
BFD,RYE,15092019,09:42,12:46,03:04,3,37.9,38.1,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/150919/0700/dep/150919/1830/dep
BFD,RYE,15092019,10:42,13:46,03:04,3,37.9,38.1,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/150919/0700/dep/150919/1830/dep
BFD,RYE,15092019,11:42,14:46,03:04,3,37.9,38.1,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/150919/0700/dep/150919/1830/dep
RYE,BFD,15092019,18:48,22:18,03:30,3,37.9,38.1,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/150919/0700/dep/150919/1830/dep
RYE,BFD,15092019,19:48,23:18,03:30,3,37.9,38.1,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/150919/0700/dep/150919/1830/dep
RYE,BFD,15092019,20:48,00:18,03:30,3,37.9,38.1,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/150919/0700/dep/150919/1830/dep
BFD,DVP,15092019,07:42,10:35,02:53,2,40.1,40.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/150919/0700/dep/150919/1830/dep
BFD,DVP,15092019,08:42,11:35,02:53,2,40.1,40.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/150919/0700/dep/150919/1830/dep
BFD,DVP,15092019,09:42,12:35,02:53,2,40.1,40.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/150919/0700/dep/150919/1830/dep
BFD,DVP,15092019,10:42,13:35,02:53,2,40.1,40.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/150919/0700/dep/150919/1830/dep
BFD,DVP,15092019,11:42,14:35,02:53,2,40.1,40.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/150919/0700/dep/150919/1830/dep
DVP,BFD,15092019,18:45,21:18,02:33,2,46.4,46.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/150919/0700/dep/150919/1830/dep
DVP,BFD,15092019,18:58,22:18,03:20,2,40.1,40.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/150919/0700/dep/150919/1830/dep
DVP,BFD,15092019,19:45,22:18,02:33,2,46.4,46.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/150919/0700/dep/150919/1830/dep
DVP,BFD,15092019,19:58,23:18,03:20,2,40.1,40.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/150919/0700/dep/150919/1830/dep
DVP,BFD,15092019,20:45,23:18,02:33,2,46.4,46.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/150919/0700/dep/150919/1830/dep
BFD,NRW,15092019,07:42,12:13,04:31,3,61.5,62.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/150919/0700/dep/150919/1830/dep
BFD,NRW,15092019,08:42,13:12,04:30,3,61.5,62.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/150919/0700/dep/150919/1830/dep
BFD,NRW,15092019,09:42,14:13,04:31,3,61.5,62.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/150919/0700/dep/150919/1830/dep
BFD,NRW,15092019,10:42,15:13,04:31,3,61.5,62.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/150919/0700/dep/150919/1830/dep
BFD,NRW,15092019,11:42,16:13,04:31,3,61.5,62.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/150919/0700/dep/150919/1830/dep
NRW,BFD,15092019,19:05,23:18,04:13,3,15.9,62.5,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/150919/0700/dep/150919/1830/dep
NRW,BFD,15092019,20:05,00:18,04:13,3,15.9,62.5,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/150919/0700/dep/150919/1830/dep
NRW,BFD,15092019,21:05,06:23,09:18,4,61.5,62.5,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/150919/0700/dep/150919/1830/dep
NRW,BFD,15092019,21:05,06:52,09:47,3,61.5,62.5,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/150919/0700/dep/150919/1830/dep
NRW,BFD,15092019,22:03,07:22,09:19,3,91.5,132.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/150919/0700/dep/150919/1830/dep
BFD,BRI,15092019,07:42,11:01,03:19,2,17.5,65.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/150919/0700/dep/150919/1830/dep
BFD,BRI,15092019,08:19,11:45,03:26,3,38.1,65.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/150919/0700/dep/150919/1830/dep
BFD,BRI,15092019,08:42,12:01,03:19,2,23.5,65.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/150919/0700/dep/150919/1830/dep
BFD,BRI,15092019,09:19,12:49,03:30,4,34.8,60.3,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/150919/0700/dep/150919/1830/dep
BFD,BRI,15092019,09:42,13:01,03:19,2,23.5,65.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/150919/0700/dep/150919/1830/dep
BRI,BFD,15092019,18:25,21:42,03:17,3,17.5,60.3,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/150919/0700/dep/150919/1830/dep
BRI,BFD,15092019,18:50,22:18,03:28,2,23.5,65.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/150919/0700/dep/150919/1830/dep
BRI,BFD,15092019,19:25,22:42,03:17,3,14.5,60.3,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/150919/0700/dep/150919/1830/dep
BRI,BFD,15092019,19:53,23:18,03:25,2,17.5,65.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/150919/0700/dep/150919/1830/dep
BRI,BFD,15092019,20:00,23:42,03:42,4,34.8,60.3,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/150919/0700/dep/150919/1830/dep
BFD,BMH,15092019,08:19,10:35,02:16,1,12.5,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/150919/0700/dep/150919/1830/dep
BFD,BMH,15092019,09:19,11:35,02:16,1,17.4,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/150919/0700/dep/150919/1830/dep
BFD,BMH,15092019,10:19,12:34,02:15,1,12.5,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/150919/0700/dep/150919/1830/dep
BFD,BMH,15092019,11:19,13:34,02:15,1,12.5,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/150919/0700/dep/150919/1830/dep
BFD,BMH,15092019,12:19,14:34,02:15,1,12.5,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/150919/0700/dep/150919/1830/dep
BMH,BFD,15092019,18:50,21:42,02:52,1,17.4,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/150919/0700/dep/150919/1830/dep
BMH,BFD,15092019,19:50,22:42,02:52,1,50.1,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/150919/0700/dep/150919/1830/dep
BMH,BFD,15092019,20:06,23:42,03:36,2,12.5,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/150919/0700/dep/150919/1830/dep
BMH,BFD,15092019,22:08,06:23,08:15,2,104.2,104.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/150919/0700/dep/150919/1830/dep
BFD,SAL,21092019,07:24,09:20,01:56,1,10.0,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/210919/0700/dep/210919/1830/dep
BFD,SAL,21092019,07:54,09:42,01:48,1,15.7,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/210919/0700/dep/210919/1830/dep
BFD,SAL,21092019,08:24,10:20,01:56,1,10.0,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/210919/0700/dep/210919/1830/dep
BFD,SAL,21092019,08:54,10:42,01:48,1,15.7,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/210919/0700/dep/210919/1830/dep
BFD,SAL,21092019,09:24,11:20,01:56,1,10.0,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/210919/0700/dep/210919/1830/dep
SAL,BFD,21092019,18:47,20:52,02:05,2,39.2,38.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/210919/0700/dep/210919/1830/dep
SAL,BFD,21092019,19:21,21:07,01:46,1,15.7,38.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/210919/0700/dep/210919/1830/dep
SAL,BFD,21092019,19:47,21:52,02:05,2,10.0,38.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/210919/0700/dep/210919/1830/dep
BFD,CBG,21092019,07:24,09:30,02:06,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/210919/0700/dep/210919/1830/dep
BFD,CBG,21092019,07:54,10:02,02:08,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/210919/0700/dep/210919/1830/dep
BFD,CBG,21092019,08:24,10:30,02:06,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/210919/0700/dep/210919/1830/dep
BFD,CBG,21092019,08:54,11:02,02:08,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/210919/0700/dep/210919/1830/dep
BFD,CBG,21092019,09:24,11:30,02:06,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/210919/0700/dep/210919/1830/dep
CBG,BFD,21092019,18:44,20:52,02:08,2,27.2,30.2,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/210919/0700/dep/210919/1830/dep
CBG,BFD,21092019,19:14,21:22,02:08,2,27.2,30.2,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/210919/0700/dep/210919/1830/dep
CBG,BFD,21092019,19:44,21:52,02:08,2,27.2,30.2,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/210919/0700/dep/210919/1830/dep
CBG,BFD,21092019,20:14,22:22,02:08,2,27.2,30.2,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/210919/0700/dep/210919/1830/dep
CBG,BFD,21092019,20:44,22:52,02:08,2,27.2,30.2,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/210919/0700/dep/210919/1830/dep
BFD,BTH,21092019,07:23,09:59,02:36,2,14.5,58.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/210919/0700/dep/210919/1830/dep
BFD,BTH,21092019,07:53,10:24,02:31,2,19.5,58.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/210919/0700/dep/210919/1830/dep
BFD,BTH,21092019,08:23,11:00,02:37,2,19.5,58.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/210919/0700/dep/210919/1830/dep
BFD,BTH,21092019,08:53,11:24,02:31,2,19.5,58.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/210919/0700/dep/210919/1830/dep
BFD,BTH,21092019,08:54,11:50,02:56,1,37.1,40.0,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/210919/0700/dep/210919/1830/dep
BTH,BFD,21092019,18:43,21:23,02:40,2,14.5,58.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/210919/0700/dep/210919/1830/dep
BTH,BFD,21092019,19:43,22:23,02:40,2,14.5,58.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/210919/0700/dep/210919/1830/dep
BTH,BFD,21092019,19:54,22:52,02:58,2,41.4,40.0,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/210919/0700/dep/210919/1830/dep
BTH,BFD,21092019,20:49,23:23,02:34,2,14.5,58.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/210919/0700/dep/210919/1830/dep
BTH,BFD,21092019,22:03,07:42,09:39,2,33.5,58.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/210919/0700/dep/210919/1830/dep
BFD,CBW,21092019,07:24,09:53,02:29,3,40.8,40.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/210919/0700/dep/210919/1830/dep
BFD,CBW,21092019,07:54,10:08,02:14,2,40.8,40.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/210919/0700/dep/210919/1830/dep
BFD,CBW,21092019,08:09,10:53,02:44,2,34.5,34.6,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/210919/0700/dep/210919/1830/dep
BFD,CBW,21092019,08:24,10:53,02:29,3,40.8,40.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/210919/0700/dep/210919/1830/dep
BFD,CBW,21092019,08:54,11:08,02:14,2,40.8,40.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/210919/0700/dep/210919/1830/dep
CBW,BFD,21092019,18:25,20:37,02:12,2,40.8,40.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/210919/0700/dep/210919/1830/dep
CBW,BFD,21092019,18:42,21:07,02:25,2,34.5,34.6,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/210919/0700/dep/210919/1830/dep
CBW,BFD,21092019,19:25,21:37,02:12,2,40.8,40.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/210919/0700/dep/210919/1830/dep
CBW,BFD,21092019,19:42,22:07,02:25,2,34.5,34.6,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/210919/0700/dep/210919/1830/dep
CBW,BFD,21092019,20:25,22:52,02:27,2,40.8,40.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/210919/0700/dep/210919/1830/dep
BFD,RYE,21092019,07:24,09:46,02:22,3,44.0,44.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/210919/0700/dep/210919/1830/dep
BFD,RYE,21092019,07:54,10:46,02:52,2,37.9,38.1,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/210919/0700/dep/210919/1830/dep
BFD,RYE,21092019,08:24,10:46,02:22,3,44.0,44.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/210919/0700/dep/210919/1830/dep
BFD,RYE,21092019,08:54,11:45,02:51,2,37.9,38.1,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/210919/0700/dep/210919/1830/dep
BFD,RYE,21092019,09:24,11:46,02:22,3,44.0,44.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/210919/0700/dep/210919/1830/dep
RYE,BFD,21092019,18:47,21:07,02:20,3,44.0,44.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/210919/0700/dep/210919/1830/dep
RYE,BFD,21092019,18:47,21:37,02:50,3,37.9,38.1,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/210919/0700/dep/210919/1830/dep
RYE,BFD,21092019,19:47,22:07,02:20,3,44.0,44.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/210919/0700/dep/210919/1830/dep
RYE,BFD,21092019,19:47,22:52,03:05,2,37.9,38.1,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/210919/0700/dep/210919/1830/dep
RYE,BFD,21092019,20:47,23:22,02:35,3,44.0,44.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/210919/0700/dep/210919/1830/dep
BFD,DVP,21092019,07:24,09:41,02:17,2,46.4,46.5,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/210919/0700/dep/210919/1830/dep
BFD,DVP,21092019,07:39,10:33,02:54,2,40.1,40.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/210919/0700/dep/210919/1830/dep
BFD,DVP,21092019,07:54,10:33,02:39,3,46.4,46.5,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/210919/0700/dep/210919/1830/dep
BFD,DVP,21092019,08:24,10:41,02:17,2,46.4,46.5,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/210919/0700/dep/210919/1830/dep
BFD,DVP,21092019,08:39,11:33,02:54,2,40.1,40.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/210919/0700/dep/210919/1830/dep
DVP,BFD,21092019,18:49,21:07,02:18,2,46.4,46.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/210919/0700/dep/210919/1830/dep
DVP,BFD,21092019,18:58,21:37,02:39,2,40.1,40.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/210919/0700/dep/210919/1830/dep
DVP,BFD,21092019,19:49,22:07,02:18,2,46.4,46.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/210919/0700/dep/210919/1830/dep
DVP,BFD,21092019,19:58,22:52,02:54,2,40.1,40.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/210919/0700/dep/210919/1830/dep
DVP,BFD,21092019,20:49,23:22,02:33,2,46.4,46.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/210919/0700/dep/210919/1830/dep
BFD,NRW,21092019,07:24,11:15,03:51,3,61.5,62.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/210919/0700/dep/210919/1830/dep
BFD,NRW,21092019,07:54,11:30,03:36,3,61.5,62.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/210919/0700/dep/210919/1830/dep
BFD,NRW,21092019,08:24,12:13,03:49,3,61.5,62.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/210919/0700/dep/210919/1830/dep
BFD,NRW,21092019,08:54,12:37,03:43,3,61.5,62.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/210919/0700/dep/210919/1830/dep
BFD,NRW,21092019,09:24,13:13,03:49,3,61.5,62.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/210919/0700/dep/210919/1830/dep
NRW,BFD,21092019,18:38,22:22,03:44,3,61.5,62.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/210919/0700/dep/210919/1830/dep
NRW,BFD,21092019,18:57,22:22,03:25,4,61.5,62.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/210919/0700/dep/210919/1830/dep
NRW,BFD,21092019,18:57,22:52,03:55,3,61.5,62.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/210919/0700/dep/210919/1830/dep
NRW,BFD,21092019,19:35,23:22,03:47,3,61.5,62.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/210919/0700/dep/210919/1830/dep
NRW,BFD,21092019,20:05,00:22,04:17,3,15.9,62.5,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/210919/0700/dep/210919/1830/dep
BFD,BRI,21092019,07:23,10:14,02:51,2,14.5,60.3,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/210919/0700/dep/210919/1830/dep
BFD,BRI,21092019,07:53,10:39,02:46,2,20.0,60.3,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/210919/0700/dep/210919/1830/dep
BFD,BRI,21092019,08:23,11:15,02:52,2,20.0,60.3,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/210919/0700/dep/210919/1830/dep
BFD,BRI,21092019,08:53,11:39,02:46,2,20.0,60.3,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/210919/0700/dep/210919/1830/dep
BFD,BRI,21092019,08:54,12:10,03:16,1,38.1,41.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/210919/0700/dep/210919/1830/dep
BRI,BFD,21092019,18:30,21:23,02:53,2,14.5,60.3,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/210919/0700/dep/210919/1830/dep
BRI,BFD,21092019,18:41,21:23,02:42,3,14.5,60.3,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/210919/0700/dep/210919/1830/dep
BRI,BFD,21092019,19:30,22:23,02:53,2,14.5,60.3,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/210919/0700/dep/210919/1830/dep
BRI,BFD,21092019,19:35,22:52,03:17,2,42.8,41.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/210919/0700/dep/210919/1830/dep
BRI,BFD,21092019,19:41,22:23,02:42,3,14.5,60.3,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/210919/0700/dep/210919/1830/dep
BFD,BMH,21092019,07:39,10:00,02:21,1,12.5,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/210919/0700/dep/210919/1830/dep
BFD,BMH,21092019,07:54,10:13,02:19,2,42.4,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/210919/0700/dep/210919/1830/dep
BFD,BMH,21092019,08:39,11:00,02:21,1,12.5,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/210919/0700/dep/210919/1830/dep
BFD,BMH,21092019,08:54,11:13,02:19,2,42.4,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/210919/0700/dep/210919/1830/dep
BFD,BMH,21092019,09:39,12:00,02:21,1,12.5,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/210919/0700/dep/210919/1830/dep
BMH,BFD,21092019,18:47,21:07,02:20,2,19.5,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/210919/0700/dep/210919/1830/dep
BMH,BFD,21092019,19:22,21:52,02:30,1,12.5,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/210919/0700/dep/210919/1830/dep
BMH,BFD,21092019,20:22,22:52,02:30,1,12.5,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/210919/0700/dep/210919/1830/dep
BMH,BFD,21092019,20:59,23:22,02:23,2,12.5,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/210919/0700/dep/210919/1830/dep
BFD,SAL,22092019,07:42,10:31,02:49,2,10.0,38.9,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/220919/0700/dep/220919/1830/dep
BFD,SAL,22092019,08:42,11:31,02:49,2,10.0,38.9,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/220919/0700/dep/220919/1830/dep
BFD,SAL,22092019,09:42,12:31,02:49,2,10.0,38.9,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/220919/0700/dep/220919/1830/dep
BFD,SAL,22092019,10:42,13:31,02:49,2,10.0,38.9,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/220919/0700/dep/220919/1830/dep
BFD,SAL,22092019,11:42,14:31,02:49,2,10.0,33.8,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/220919/0700/dep/220919/1830/dep
SAL,BFD,22092019,18:32,21:18,02:46,2,10.0,33.8,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/220919/0700/dep/220919/1830/dep
SAL,BFD,22092019,18:43,21:49,03:06,2,39.2,33.8,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/220919/0700/dep/220919/1830/dep
SAL,BFD,22092019,19:32,22:18,02:46,2,10.0,33.8,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/220919/0700/dep/220919/1830/dep
SAL,BFD,22092019,19:42,22:49,03:07,2,39.2,33.8,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/220919/0700/dep/220919/1830/dep
